data_type,coda_method,scenario,window,rmse,mae,correlation,max_deviation,n_valid
displacement,rautian,noise_large,p_wave,0.22319794277135702,0.18472353518804482,0.96760805273419,0.5666895109763566,14
displacement,rautian,noise_large,s_wave,0.544025996737664,0.4798382224238596,0.8611949358671573,0.9571004485416013,19
displacement,rautian,noise_large,coda,0.0,0.0,0.9999999999999999,0.0,20
displacement,rautian,bias_early,pre_event,0.28826906014417814,0.15227658229276514,0.9035130135030348,0.9904507053072835,14
displacement,rautian,bias_early,p_wave,0.4605626080968989,0.17000971940311935,0.8691272647072907,1.6983553325433214,14
displacement,rautian,bias_early,s_wave,0.44809377183263754,0.3673570475481965,0.5307440613376856,0.7843441606716903,19
displacement,rautian,bias_early,coda,0.0,0.0,0.9999999999999999,0.0,20
displacement,rautian,bias_late,pre_event,0.17992027590749146,0.08232537918116233,0.9436386279423244,0.6418591182746176,14
displacement,rautian,bias_late,p_wave,0.239997460064797,0.10374553849772461,0.9637113245763907,0.7451512323982947,14
displacement,rautian,bias_late,s_wave,0.5805552382827137,0.4758459869056436,0.832309235120761,1.0082109291765573,20
displacement,rautian,bias_late,coda,0.0,0.0,0.9999999999999999,0.0,20
displacement,arias,noise_small,pre_event,0.08750803079459328,0.04661624680665001,0.9892864045739201,0.23271865544508974,13
displacement,arias,noise_small,p_wave,0.6075590084793043,0.20628969740767658,0.8276881072679708,2.257295109133879,14
displacement,arias,noise_small,s_wave,0.7625202008635542,0.3309862427769713,0.5090425624728923,2.733574136439117,20
displacement,arias,noise_small,coda,0.0,0.0,0.9999999999999999,0.0,19
displacement,arias,noise_medium,pre_event,0.22165700225172594,0.17812338164804603,0.9866096231281326,0.41164830375646555,13
displacement,arias,noise_medium,p_wave,0.4207495747719798,0.17582340031985227,0.8866365396184965,1.5226006602830953,14
displacement,arias,noise_medium,s_wave,0.1637607816518843,0.13448566610802434,0.9863111465078782,0.3093202403009605,20
displacement,arias,noise_medium,coda,0.0,0.0,0.9999999999999999,0.0,19
displacement,arias,noise_large,pre_event,0.3973154610304566,0.13066365090160278,0.8069046718506017,1.4651035958318257,14
displacement,arias,noise_large,p_wave,0.22319794277135702,0.18472353518804482,0.96760805273419,0.5666895109763566,14
displacement,arias,noise_large,s_wave,0.08570843552563549,0.049545458009547,0.9183507096857896,0.33134495302888073,20
displacement,arias,noise_large,coda,0.0,0.0,0.9999999999999999,0.0,19
displacement,arias,bias_early,pre_event,0.28826906014417814,0.15227658229276514,0.9035130135030348,0.9904507053072835,14
displacement,arias,bias_early,p_wave,0.4605626080968989,0.17000971940311935,0.8691272647072907,1.6983553325433214,14
displacement,arias,bias_early,s_wave,1.3202538346101715,0.39405985236174834,0.28699976586807974,5.876630120672083,20
displacement,arias,bias_early,coda,0.0,0.0,0.9999999999999999,0.0,19
displacement,arias,bias_late,pre_event,0.17992027590749146,0.08232537918116233,0.9436386279423244,0.6418591182746176,14
displacement,arias,bias_late,p_wave,0.239997460064797,0.10374553849772461,0.9637113245763907,0.7451512323982947,14
displacement,arias,bias_late,s_wave,0.15204366923913193,0.11252066324685484,0.9844138917539746,0.34493169689032466,20
displacement,arias,bias_late,coda,0.0,0.0,0.9999999999999999,0.0,19
displacement,envelope,noise_small,pre_event,0.08750803079459328,0.04661624680665001,0.9892864045739201,0.23271865544508974,13
displacement,envelope,noise_small,p_wave,0.6075590084793043,0.20628969740767658,0.8276881072679708,2.257295109133879,14
displacement,envelope,noise_small,s_wave,0.22119349702892188,0.17603090627183554,0.9453651903392002,0.58035681541576,18
displacement,envelope,noise_small,coda,0.0,0.0,1.0,0.0,20
displacement,envelope,noise_medium,pre_event,0.22165700225172594,0.17812338164804603,0.9866096231281326,0.41164830375646555,13
displacement,envelope,noise_medium,p_wave,0.4207495747719798,0.17582340031985227,0.8866365396184965,1.5226006602830953,14
displacement,envelope,noise_medium,s_wave,0.9659557260560573,0.5791553340271518,0.33026362184274155,3.537262910303752,19
displacement,envelope,noise_medium,coda,0.0,0.0,1.0,0.0,20
displacement,envelope,noise_large,pre_event,0.3973154610304566,0.13066365090160278,0.8069046718506017,1.4651035958318257,14
displacement,envelope,noise_large,p_wave,0.22319794277135702,0.18472353518804482,0.96760805273419,0.5666895109763566,14
displacement,envelope,noise_large,s_wave,1.347799274077786,1.1511363038582667,0.4528863380443228,2.503044956028387,20
displacement,envelope,noise_large,coda,0.0,0.0,1.0,0.0,20
displacement,envelope,bias_early,pre_event,0.28826906014417814,0.15227658229276514,0.9035130135030348,0.9904507053072835,14
displacement,envelope,bias_early,p_wave,0.4605626080968989,0.17000971940311935,0.8691272647072907,1.6983553325433214,14
displacement,envelope,bias_early,s_wave,0.49402508425486363,0.4047573856329969,0.7190126903027387,0.9517346905933741,19
displacement,envelope,bias_early,coda,0.0,0.0,1.0,0.0,20
displacement,envelope,bias_late,pre_event,0.17992027590749146,0.08232537918116233,0.9436386279423244,0.6418591182746176,14
displacement,envelope,bias_late,p_wave,0.239997460064797,0.10374553849772461,0.9637113245763907,0.7451512323982947,14
displacement,envelope,bias_late,s_wave,0.9856696187328456,0.8034473029824133,0.8448842737690285,1.671957781458394,20
displacement,envelope,bias_late,coda,0.0,0.0,1.0,0.0,20
displacement,median,noise_small,pre_event,0.08750803079459328,0.04661624680665001,0.9892864045739201,0.23271865544508974,13
displacement,median,noise_small,p_wave,0.6075590084793043,0.20628969740767658,0.8276881072679708,2.257295109133879,14
displacement,median,noise_small,s_wave,0.9437182118979275,0.46881127644540116,0.48339243971616924,2.9678014549749037,20
displacement,median,noise_small,coda,0.0,0.0,1.0,0.0,20
displacement,median,noise_medium,pre_event,0.22165700225172594,0.17812338164804603,0.9866096231281326,0.41164830375646555,13
displacement,median,noise_medium,p_wave,0.4207495747719798,0.17582340031985227,0.8866365396184965,1.5226006602830953,14
displacement,median,noise_medium,s_wave,0.33558324598802713,0.2807759534158162,0.9502310463060057,0.6707809568911592,20
displacement,median,noise_medium,coda,0.0,0.0,1.0,0.0,20
displacement,median,noise_large,pre_event,0.3973154610304566,0.13066365090160278,0.8069046718506017,1.4651035958318257,14
displacement,median,noise_large,p_wave,0.22319794277135702,0.18472353518804482,0.96760805273419,0.5666895109763566,14
displacement,median,noise_large,s_wave,0.08531162430280237,0.06495960611479579,0.9554884919857315,0.1762582725744682,20
displacement,median,noise_large,coda,0.0,0.0,1.0,0.0,20
displacement,median,bias_early,pre_event,0.28826906014417814,0.15227658229276514,0.9035130135030348,0.9904507053072835,14
displacement,median,bias_early,p_wave,0.4605626080968989,0.17000971940311935,0.8691272647072907,1.6983553325433214,14
displacement,median,bias_early,s_wave,1.0708618368362315,0.3563044784622521,0.05666047400242211,4.732638448944913,20
displacement,median,bias_early,coda,0.0,0.0,1.0,0.0,20
displacement,median,bias_late,pre_event,0.17992027590749146,0.08232537918116233,0.9436386279423244,0.6418591182746176,14
displacement,median,bias_late,p_wave,0.239997460064797,0.10374553849772461,0.9637113245763907,0.7451512323982947,14
displacement,median,bias_late,s_wave,0.3274980138915722,0.2685472245395976,0.9649361079432309,0.5637625717055428,20
displacement,median,bias_late,coda,0.0,0.0,1.0,0.0,20
